NOM;ANNREF;NIVGEO;GEO;Q_0004_MOD_DIM1;Q_0004_MOD_DIM2;VALEUR;QUALITE;FRANCE;Q_0004_DIM1;Q_0004_LIB_DIM1;Q_0004_DIM2;Q_0004_LIB_DIM2
Q_0004;2014;FRANCE;FR;005;167;406338.613;OUI;FR;QUANTITE;;NAF;10.41.24.00 Huiles tournesol, carthame brutes et fractions (non chimiq. modif.)
Q_0004;2015;FRANCE;FR;001;167;544580;OUI;FR;QUANTITE;;NAF;10.41.24.00 Huiles tournesol, carthame brutes et fractions (non chimiq. modif.)
Q_0004;2015;FRANCE;FR;005;167;396625.658;OUI;FR;QUANTITE;;NAF;10.41.24.00 Huiles tournesol, carthame brutes et fractions (non chimiq. modif.)
Q_0004;2016;FRANCE;FR;001;168;554416;OUI;FR;QUANTITE;;NAF;10.41.24.10 Huiles navette, colza, moutarde brutes et fract (non chimiq. modif.)
Q_0004;2016;FRANCE;FR;005;168;408385;OUI;FR;QUANTITE;;NAF;10.41.24.10 Huiles navette, colza, moutarde brutes et fract (non chimiq. modif.)
Q_0004;2017;FRANCE;FR;001;168;600583;OUI;FR;QUANTITE;;NAF;10.41.24.10 Huiles navette, colza, moutarde brutes et fract (non chimiq. modif.)
Q_0004;2017;FRANCE;FR;005;168;456256;OUI;FR;QUANTITE;;NAF;10.41.24.10 Huiles navette, colza, moutarde brutes et fract (non chimiq. modif.)
Q_0004;2018;FRANCE;FR;001;168;565617;OUI;FR;QUANTITE;;NAF;10.41.24.10 Huiles navette, colza, moutarde brutes et fract (non chimiq. modif.)
Q_0004;2018;FRANCE;FR;005;168;384485;OUI;FR;QUANTITE;;NAF;10.41.24.10 Huiles navette, colza, moutarde brutes et fract (non chimiq. modif.)
Q_0004;2019;FRANCE;FR;001;168;531316;OUI;FR;QUANTITE;;NAF;10.41.24.10 Huiles navette, colza, moutarde brutes et fract (non chimiq. modif.)
Q_0004;2019;FRANCE;FR;005;168;375074;OUI;FR;QUANTITE;;NAF;10.41.24.10 Huiles navette, colza, moutarde brutes et fract (non chimiq. modif.)
Q_0004;2020;FRANCE;FR;001;168;612026;OUI;FR;QUANTITE;;NAF;10.41.24.10 Huiles navette, colza, moutarde brutes et fract (non chimiq. modif.)
Q_0004;2020;FRANCE;FR;005;168;459860;OUI;FR;QUANTITE;;NAF;10.41.24.10 Huiles navette, colza, moutarde brutes et fract (non chimiq. modif.)
Q_0004;2008;FRANCE;FR;001;171;529063;OUI;FR;QUANTITE;;NAF;10.41.26.00 Huiles navette, colza, moutarde brutes et fract (non chimiq. modif.)
Q_0004;2008;FRANCE;FR;005;171;434531.346;OUI;FR;QUANTITE;;NAF;10.41.26.00 Huiles navette, colza, moutarde brutes et fract (non chimiq. modif.)
Q_0004;2009;FRANCE;FR;001;171;536452;OUI;FR;QUANTITE;;NAF;10.41.26.00 Huiles navette, colza, moutarde brutes et fract (non chimiq. modif.)
Q_0004;2009;FRANCE;FR;005;171;333336.77;OUI;FR;QUANTITE;;NAF;10.41.26.00 Huiles navette, colza, moutarde brutes et fract (non chimiq. modif.)
Q_0004;2010;FRANCE;FR;001;171;557478;OUI;FR;QUANTITE;;NAF;10.41.26.00 Huiles navette, colza, moutarde brutes et fract (non chimiq. modif.)
Q_0004;2010;FRANCE;FR;005;171;406610.682;OUI;FR;QUANTITE;;NAF;10.41.26.00 Huiles navette, colza, moutarde brutes et fract (non chimiq. modif.)
Q_0004;2011;FRANCE;FR;001;171;739654;OUI;FR;QUANTITE;;NAF;10.41.26.00 Huiles navette, colza, moutarde brutes et fract (non chimiq. modif.)
Q_0004;2011;FRANCE;FR;005;171;706361.24;OUI;FR;QUANTITE;;NAF;10.41.26.00 Huiles navette, colza, moutarde brutes et fract (non chimiq. modif.)
Q_0004;2012;FRANCE;FR;001;171;651647;OUI;FR;QUANTITE;;NAF;10.41.26.00 Huiles navette, colza, moutarde brutes et fract (non chimiq. modif.)
Q_0004;2012;FRANCE;FR;005;171;657289.379;OUI;FR;QUANTITE;;NAF;10.41.26.00 Huiles navette, colza, moutarde brutes et fract (non chimiq. modif.)
Q_0004;2013;FRANCE;FR;001;171;854076;OUI;FR;QUANTITE;;NAF;10.41.26.00 Huiles navette, colza, moutarde brutes et fract (non chimiq. modif.)
Q_0004;2013;FRANCE;FR;005;171;744719.764;OUI;FR;QUANTITE;;NAF;10.41.26.00 Huiles navette, colza, moutarde brutes et fract (non chimiq. modif.)
Q_0004;2014;FRANCE;FR;001;171;620429;OUI;FR;QUANTITE;;NAF;10.41.26.00 Huiles navette, colza, moutarde brutes et fract (non chimiq. modif.)
Q_0004;2014;FRANCE;FR;005;171;391299.327;OUI;FR;QUANTITE;;NAF;10.41.26.00 Huiles navette, colza, moutarde brutes et fract (non chimiq. modif.)
Q_0004;2015;FRANCE;FR;001;171;592724;OUI;FR;QUANTITE;;NAF;10.41.26.00 Huiles navette, colza, moutarde brutes et fract (non chimiq. modif.)
Q_0004;2015;FRANCE;FR;005;171;417564.036;OUI;FR;QUANTITE;;NAF;10.41.26.00 Huiles navette, colza, moutarde brutes et fract (non chimiq. modif.)
Q_0004;2015;FRANCE;FR;001;172;2672;NON;FR;QUANTITE;;NAF;10.41.27.00 Huile de palme brute et ses fractions (non chimiq. modif.)
Q_0004;2015;FRANCE;FR;005;172;1686.834;NON;FR;QUANTITE;;NAF;10.41.27.00 Huile de palme brute et ses fractions (non chimiq. modif.)
