NOM;ANNREF;GEOGRAPHIE;D_0041_DIM1;D_0041_MOD_DIM1;D_0041_LIB_DIM1;D_0041_DIM2;D_0041_MOD_DIM2;D_0041_LIB_DIM2;D_0041_DIM3;D_0041_MOD_DIM3;D_0041_LIB_DIM3;VALEUR;QUALITE
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;036;_Fromages à pâte molle (vache) (2);;011;Novembre;37371;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;037;__Camembert;;011;Novembre;8572;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;038;__Brie-coulommiers;;011;Novembre;13248;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;039;__Autres pâtes molles (vache);;011;Novembre;15550;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;040;_Fromages à pâte pressée non cuite (vache);;011;Novembre;18969;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;041;__Edam, Gouda, Mimolette;;011;Novembre;864;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;042;__dont Cantal, Laguiole, Salers;;011;Novembre;1052;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;043;__Tomme, Saint-Nectaire, morbier, pyrénées;;011;Novembre;2668;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;044;__Raclette;;011;Novembre;4091;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;045;__Autres pâtes pressées non cuites (vache);;011;Novembre;10294;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;046;_Fromages à pâte pressée cuite (vache);;011;Novembre;25129;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;047;__Emmental;;011;Novembre;19749;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;048;__Comté;;011;Novembre;4258;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;049;__Beaufort;;011;Novembre;270;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;050;__Autres pâtes pressées cuites (y compris gruyère);;011;Novembre;852;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;051;_Fromages à pâte persillée (vache);;011;Novembre;3377;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;052;_Fromages à pâte filée (vache) (3);;011;Novembre;6225;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;053;Fromages fondus issus de fonte de fromages (vache);;011;Novembre;9110;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;054;Fondus à partir de caillé frais (vache);;011;Novembre;2369;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;055;Fromages de chèvre hors fondus;;011;Novembre;7458;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;056;Fromages de brebis hors fondus;;011;Novembre;1010;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;057;__Roquefort;;011;Novembre;217;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;058;Fromages au lait de mélange;;011;Novembre;414;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;059;Caséines et caséinates;;011;Novembre;3041;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;060;Poudre de babeurre;;011;Novembre;1974;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;061;Poudre de lactosérum;;011;Novembre;45541;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;009;Yaourts et desserts lactés frais;;012;Décembre;174120;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;010;_Yaourts et laits fermentés;;012;Décembre;124023;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;011;_Desserts lactés frais;;012;Décembre;50097;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;012;Desserts lactés de conserve ou thermisés;;012;Décembre;3151;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;013;Crème conditionnée;;012;Décembre;39345;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;014;_Crème fraîche;;012;Décembre;15952;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;015;__Crème fraîche >= 300 mg/l (plus de 29 % de MG);;012;Décembre;10994;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;016;__Crème fraîche allégée;;012;Décembre;4957;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;017;_Crème longue conservation;;012;Décembre;23393;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;018;Matières grasses (équivalent beurre);;012;Décembre;42463;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;019;_Beurre (vrac ou conditionné);;012;Décembre;33256;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;020;_Beurre anhydre de crème (MGLA) en équivalent Beurre;;012;Décembre;7832;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;021;_Spécialités à tartiner (équivalent Beurre);;012;Décembre;1376;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;022;_Beurre anhydre de beurre (Butter-Oil) en poids de produit;;012;Décembre;892;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;023;Séchage de poudres de lait;;012;Décembre;50806;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;024;_Séchage de poudre de lait écrémé;;012;Décembre;38802;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;025;__Lait écrémé en poudre;;012;Décembre;35686;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;026;__Lait écrémé en poudre réengraissé;;012;Décembre;3117;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;027;_Séchage de poudre de lait entier;;012;Décembre;12004;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;028;__Poudres de 1,5 à moins de 26% de mg;;012;Décembre;3976;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;029;__Poudres 26% de mg et plus;;012;Décembre;8027;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;030;Conditionnement de poudres;;012;Décembre;13030;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;031;_Conditionnement de poudres infantiles;;012;Décembre;8596;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;032;_Conditionnement d'autres poudres;;012;Décembre;4433;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;033;Lais concentrés conditionnés;;012;Décembre;827;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;034;Fromages de vache hors fondus;;012;Décembre;141481;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;035;_Fromages frais de vache;;012;Décembre;51262;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;036;_Fromages à pâte molle (vache) (2);;012;Décembre;33390;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;037;__Camembert;;012;Décembre;7222;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;038;__Brie-coulommiers;;012;Décembre;12119;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;039;__Autres pâtes molles (vache);;012;Décembre;14049;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;040;_Fromages à pâte pressée non cuite (vache);;012;Décembre;20074;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;041;__Edam, Gouda, Mimolette;;012;Décembre;953;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;042;__dont Cantal, Laguiole, Salers;;012;Décembre;1041;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;043;__Tomme, Saint-Nectaire, morbier, pyrénées;;012;Décembre;2747;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;044;__Raclette;;012;Décembre;4619;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;045;__Autres pâtes pressées non cuites (vache);;012;Décembre;10714;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;046;_Fromages à pâte pressée cuite (vache);;012;Décembre;27448;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;047;__Emmental;;012;Décembre;21661;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;048;__Comté;;012;Décembre;4651;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;049;__Beaufort;;012;Décembre;292;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;050;__Autres pâtes pressées cuites (y compris gruyère);;012;Décembre;845;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;051;_Fromages à pâte persillée (vache);;012;Décembre;3024;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;052;_Fromages à pâte filée (vache) (3);;012;Décembre;6282;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;053;Fromages fondus issus de fonte de fromages (vache);;012;Décembre;8824;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;054;Fondus à partir de caillé frais (vache);;012;Décembre;2300;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;055;Fromages de chèvre hors fondus;;012;Décembre;7885;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;056;Fromages de brebis hors fondus;;012;Décembre;4005;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;057;__Roquefort;;012;Décembre;1940;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;058;Fromages au lait de mélange;;012;Décembre;580;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;059;Caséines et caséinates;;012;Décembre;3476;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;060;Poudre de babeurre;;012;Décembre;2507;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;061;Poudre de lactosérum;;012;Décembre;47952;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;009;Yaourts et desserts lactés frais;;013;Total annuel;2193612;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;010;_Yaourts et laits fermentés;;013;Total annuel;1582005;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;011;_Desserts lactés frais;;013;Total annuel;611607;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;012;Desserts lactés de conserve ou thermisés;;013;Total annuel;39124;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;013;Crème conditionnée;;013;Total annuel;420536;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;014;_Crème fraîche;;013;Total annuel;165445;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;015;__Crème fraîche >= 300 mg/l (plus de 29 % de MG);;013;Total annuel;112032;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;016;__Crème fraîche allégée;;013;Total annuel;53413;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;017;_Crème longue conservation;;013;Total annuel;255091;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;018;Matières grasses (équivalent beurre);;013;Total annuel;424822;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;019;_Beurre (vrac ou conditionné);;013;Total annuel;345382;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;020;_Beurre anhydre de crème (MGLA) en équivalent Beurre;;013;Total annuel;67008;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;021;_Spécialités à tartiner (équivalent Beurre);;013;Total annuel;12432;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;022;_Beurre anhydre de beurre (Butter-Oil) en poids de produit;;013;Total annuel;11748;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;023;Séchage de poudres de lait;;013;Total annuel;566217;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;024;_Séchage de poudre de lait écrémé;;013;Total annuel;420003;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;025;__Lait écrémé en poudre;;013;Total annuel;378351;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;026;__Lait écrémé en poudre réengraissé;;013;Total annuel;41652;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;027;_Séchage de poudre de lait entier;;013;Total annuel;146214;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;028;__Poudres de 1,5 à moins de 26% de mg;;013;Total annuel;47661;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;029;__Poudres 26% de mg et plus;;013;Total annuel;98553;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;030;Conditionnement de poudres;;013;Total annuel;165555;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;031;_Conditionnement de poudres infantiles;;013;Total annuel;112159;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;032;_Conditionnement d'autres poudres;;013;Total annuel;53396;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;033;Lais concentrés conditionnés;;013;Total annuel;9551;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;034;Fromages de vache hors fondus;;013;Total annuel;1757566;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;035;_Fromages frais de vache;;013;Total annuel;652161;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;036;_Fromages à pâte molle (vache) (2);;013;Total annuel;409365;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;037;__Camembert;;013;Total annuel;94431;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;038;__Brie-coulommiers;;013;Total annuel;152946;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;039;__Autres pâtes molles (vache);;013;Total annuel;161987;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;040;_Fromages à pâte pressée non cuite (vache);;013;Total annuel;239140;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;041;__Edam, Gouda, Mimolette;;013;Total annuel;9495;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;042;__dont Cantal, Laguiole, Salers;;013;Total annuel;14176;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;043;__Tomme, Saint-Nectaire, morbier, pyrénées;;013;Total annuel;32311;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;044;__Raclette;;013;Total annuel;54607;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;045;__Autres pâtes pressées non cuites (vache);;013;Total annuel;128550;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;046;_Fromages à pâte pressée cuite (vache);;013;Total annuel;341987;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;047;__Emmental;;013;Total annuel;260934;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;048;__Comté;;013;Total annuel;63965;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;049;__Beaufort;;013;Total annuel;4444;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;050;__Autres pâtes pressées cuites (y compris gruyère);;013;Total annuel;12644;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;051;_Fromages à pâte persillée (vache);;013;Total annuel;37790;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;052;_Fromages à pâte filée (vache) (3);;013;Total annuel;77123;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;053;Fromages fondus issus de fonte de fromages (vache);;013;Total annuel;106231;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;054;Fondus à partir de caillé frais (vache);;013;Total annuel;30169;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;055;Fromages de chèvre hors fondus;;013;Total annuel;89395;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;056;Fromages de brebis hors fondus;;013;Total annuel;53365;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;057;__Roquefort;;013;Total annuel;17953;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;058;Fromages au lait de mélange;;013;Total annuel;6483;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;059;Caséines et caséinates;;013;Total annuel;38655;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;060;Poudre de babeurre;;013;Total annuel;27700;OUI
D_0041;2014;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;061;Poudre de lactosérum;;013;Total annuel;601601;OUI
D_0041;2015;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;009;Yaourts et desserts lactés frais;;001;Janvier;189707;OUI
D_0041;2015;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;010;_Yaourts et laits fermentés;;001;Janvier;135283;OUI
D_0041;2015;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;011;_Desserts lactés frais;;001;Janvier;54424;OUI
D_0041;2015;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;012;Desserts lactés de conserve ou thermisés;;001;Janvier;3875;OUI
D_0041;2015;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;013;Crème conditionnée;;001;Janvier;33647;OUI
D_0041;2015;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;014;_Crème fraîche;;001;Janvier;13562;OUI
D_0041;2015;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;015;__Crème fraîche >= 300 mg/l (plus de 29 % de MG);;001;Janvier;8757;OUI
D_0041;2015;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;016;__Crème fraîche allégée;;001;Janvier;4805;OUI
D_0041;2015;FRANCE métropolitaine;;002;Fabrications mensuelles (tonnes);;017;_Crème longue conservation;;001;Janvier;20085;OUI
