NOM;ANNREF;FRANCE;FRDOM;REGION;DEP;G_0044_DIM1;G_0044_MOD_DIM1;G_0044_LIB_DIM1;G_0044_DIM2;G_0044_MOD_DIM2;G_0044_LIB_DIM2;VALEUR;QUALITE
G_0044;2010;FR;METRO;R24;37;Cheptel;005;Equidés;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R25;............;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;42;OUI
G_0044;2010;FR;METRO;R25;............;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;14251;OUI
G_0044;2010;FR;METRO;R25;............;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));1126700;OUI
G_0044;2010;FR;METRO;R25;............;Cheptel;002;Vaches laitières;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R25;............;Cheptel;002;Vaches laitières;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R25;............;Cheptel;002;Vaches laitières;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R25;............;Cheptel;003;Vaches nourrices;Indicateur;001;Nombre de structures collectives;8;OUI
G_0044;2010;FR;METRO;R25;............;Cheptel;003;Vaches nourrices;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;938;OUI
G_0044;2010;FR;METRO;R25;............;Cheptel;003;Vaches nourrices;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));69590;OUI
G_0044;2010;FR;METRO;R25;............;Cheptel;004;Autres bovins;Indicateur;001;Nombre de structures collectives;20;OUI
G_0044;2010;FR;METRO;R25;............;Cheptel;004;Autres bovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;1906;OUI
G_0044;2010;FR;METRO;R25;............;Cheptel;004;Autres bovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));131535;OUI
G_0044;2010;FR;METRO;R25;............;Cheptel;005;Equidés;Indicateur;001;Nombre de structures collectives;;OUI
G_0044;2010;FR;METRO;R25;............;Cheptel;005;Equidés;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;OUI
G_0044;2010;FR;METRO;R25;............;Cheptel;005;Equidés;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;OUI
G_0044;2010;FR;METRO;R25;............;Cheptel;006;Ovins;Indicateur;001;Nombre de structures collectives;9;OUI
G_0044;2010;FR;METRO;R25;............;Cheptel;006;Ovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;9372;OUI
G_0044;2010;FR;METRO;R25;............;Cheptel;006;Ovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));772040;OUI
G_0044;2010;FR;METRO;R25;............;Cheptel;009;UGB;Indicateur;001;Nombre de structures collectives;12;OUI
G_0044;2010;FR;METRO;R25;............;Cheptel;009;UGB;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;1527;OUI
G_0044;2010;FR;METRO;R25;............;Cheptel;009;UGB;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));113390;OUI
G_0044;2010;FR;METRO;R25;14;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;4;OUI
G_0044;2010;FR;METRO;R25;14;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;122;OUI
G_0044;2010;FR;METRO;R25;14;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));12660;OUI
G_0044;2010;FR;METRO;R25;14;Cheptel;005;Equidés;Indicateur;001;Nombre de structures collectives;;OUI
G_0044;2010;FR;METRO;R25;14;Cheptel;005;Equidés;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;OUI
G_0044;2010;FR;METRO;R25;14;Cheptel;005;Equidés;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;OUI
G_0044;2010;FR;METRO;R25;14;Cheptel;006;Ovins;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R25;14;Cheptel;006;Ovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R25;14;Cheptel;006;Ovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R25;50;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;38;OUI
G_0044;2010;FR;METRO;R25;50;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;14129;OUI
G_0044;2010;FR;METRO;R25;50;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));1114040;OUI
G_0044;2010;FR;METRO;R25;50;Cheptel;002;Vaches laitières;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R25;50;Cheptel;002;Vaches laitières;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R25;50;Cheptel;002;Vaches laitières;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R25;50;Cheptel;003;Vaches nourrices;Indicateur;001;Nombre de structures collectives;8;OUI
G_0044;2010;FR;METRO;R25;50;Cheptel;003;Vaches nourrices;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;938;OUI
G_0044;2010;FR;METRO;R25;50;Cheptel;003;Vaches nourrices;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));69590;OUI
G_0044;2010;FR;METRO;R25;50;Cheptel;004;Autres bovins;Indicateur;001;Nombre de structures collectives;20;OUI
G_0044;2010;FR;METRO;R25;50;Cheptel;004;Autres bovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;1906;OUI
G_0044;2010;FR;METRO;R25;50;Cheptel;004;Autres bovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));131535;OUI
G_0044;2010;FR;METRO;R25;50;Cheptel;005;Equidés;Indicateur;001;Nombre de structures collectives;;OUI
G_0044;2010;FR;METRO;R25;50;Cheptel;005;Equidés;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;OUI
G_0044;2010;FR;METRO;R25;50;Cheptel;005;Equidés;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;OUI
G_0044;2010;FR;METRO;R25;50;Cheptel;006;Ovins;Indicateur;001;Nombre de structures collectives;;OUI
G_0044;2010;FR;METRO;R25;50;Cheptel;006;Ovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;OUI
G_0044;2010;FR;METRO;R25;50;Cheptel;006;Ovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;OUI
G_0044;2010;FR;METRO;R25;50;Cheptel;009;UGB;Indicateur;001;Nombre de structures collectives;12;OUI
G_0044;2010;FR;METRO;R25;50;Cheptel;009;UGB;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;1527;OUI
G_0044;2010;FR;METRO;R25;50;Cheptel;009;UGB;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));113390;OUI
G_0044;2010;FR;METRO;R31;............;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;6;OUI
G_0044;2010;FR;METRO;R31;............;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;322;OUI
G_0044;2010;FR;METRO;R31;............;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));21205;OUI
G_0044;2010;FR;METRO;R31;............;Cheptel;002;Vaches laitières;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R31;............;Cheptel;002;Vaches laitières;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R31;............;Cheptel;002;Vaches laitières;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R31;............;Cheptel;003;Vaches nourrices;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R31;............;Cheptel;003;Vaches nourrices;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R31;............;Cheptel;003;Vaches nourrices;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R31;............;Cheptel;004;Autres bovins;Indicateur;001;Nombre de structures collectives;5;OUI
G_0044;2010;FR;METRO;R31;............;Cheptel;004;Autres bovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;206;OUI
G_0044;2010;FR;METRO;R31;............;Cheptel;004;Autres bovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));13800;OUI
G_0044;2010;FR;METRO;R31;............;Cheptel;009;UGB;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R31;............;Cheptel;009;UGB;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R31;............;Cheptel;009;UGB;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R31;59;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R31;59;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R31;59;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R31;59;Cheptel;002;Vaches laitières;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R31;59;Cheptel;002;Vaches laitières;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R31;59;Cheptel;002;Vaches laitières;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R31;59;Cheptel;003;Vaches nourrices;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R31;59;Cheptel;003;Vaches nourrices;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R31;59;Cheptel;003;Vaches nourrices;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R31;59;Cheptel;004;Autres bovins;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R31;59;Cheptel;004;Autres bovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R31;59;Cheptel;004;Autres bovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R31;62;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;;OUI
G_0044;2010;FR;METRO;R31;62;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;OUI
G_0044;2010;FR;METRO;R31;62;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;OUI
G_0044;2010;FR;METRO;R31;62;Cheptel;004;Autres bovins;Indicateur;001;Nombre de structures collectives;;OUI
G_0044;2010;FR;METRO;R31;62;Cheptel;004;Autres bovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;OUI
G_0044;2010;FR;METRO;R31;62;Cheptel;004;Autres bovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;OUI
G_0044;2010;FR;METRO;R31;62;Cheptel;009;UGB;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R31;62;Cheptel;009;UGB;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R31;62;Cheptel;009;UGB;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R41;............;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;5;OUI
G_0044;2010;FR;METRO;R41;............;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;448;OUI
G_0044;2010;FR;METRO;R41;............;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));24610;OUI
G_0044;2010;FR;METRO;R41;............;Cheptel;004;Autres bovins;Indicateur;001;Nombre de structures collectives;;OUI
G_0044;2010;FR;METRO;R41;............;Cheptel;004;Autres bovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;OUI
G_0044;2010;FR;METRO;R41;............;Cheptel;004;Autres bovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;OUI
G_0044;2010;FR;METRO;R41;............;Cheptel;006;Ovins;Indicateur;001;Nombre de structures collectives;3;OUI
G_0044;2010;FR;METRO;R41;............;Cheptel;006;Ovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;265;OUI
G_0044;2010;FR;METRO;R41;............;Cheptel;006;Ovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));14200;OUI
G_0044;2010;FR;METRO;R41;............;Cheptel;009;UGB;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R41;............;Cheptel;009;UGB;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R41;............;Cheptel;009;UGB;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R41;88;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;5;OUI
G_0044;2010;FR;METRO;R41;88;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;448;OUI
G_0044;2010;FR;METRO;R41;88;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));24610;OUI
G_0044;2010;FR;METRO;R41;88;Cheptel;004;Autres bovins;Indicateur;001;Nombre de structures collectives;;OUI
G_0044;2010;FR;METRO;R41;88;Cheptel;004;Autres bovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;OUI
G_0044;2010;FR;METRO;R41;88;Cheptel;004;Autres bovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;OUI
G_0044;2010;FR;METRO;R41;88;Cheptel;006;Ovins;Indicateur;001;Nombre de structures collectives;3;OUI
G_0044;2010;FR;METRO;R41;88;Cheptel;006;Ovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;265;OUI
G_0044;2010;FR;METRO;R41;88;Cheptel;006;Ovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));14200;OUI
G_0044;2010;FR;METRO;R41;88;Cheptel;009;UGB;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R41;88;Cheptel;009;UGB;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R41;88;Cheptel;009;UGB;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R42;............;Cheptel;001;Ensemble des structures collectives;Indicateur;001;Nombre de structures collectives;3;OUI
G_0044;2010;FR;METRO;R42;............;Cheptel;001;Ensemble des structures collectives;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;92;OUI
G_0044;2010;FR;METRO;R42;............;Cheptel;001;Ensemble des structures collectives;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));7330;OUI
G_0044;2010;FR;METRO;R42;............;Cheptel;003;Vaches nourrices;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R42;............;Cheptel;003;Vaches nourrices;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R42;............;Cheptel;003;Vaches nourrices;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R42;............;Cheptel;004;Autres bovins;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R42;............;Cheptel;004;Autres bovins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R42;............;Cheptel;004;Autres bovins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R42;............;Cheptel;005;Equidés;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R42;............;Cheptel;005;Equidés;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R42;............;Cheptel;005;Equidés;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R42;............;Cheptel;007;Caprins;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R42;............;Cheptel;007;Caprins;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
G_0044;2010;FR;METRO;R42;............;Cheptel;007;Caprins;Indicateur;003;Cumul de durée de pâturage pondérée par le nombre d'animaux (unité : mois x (tête + UGB));;NON
G_0044;2010;FR;METRO;R42;............;Cheptel;009;UGB;Indicateur;001;Nombre de structures collectives;;NON
G_0044;2010;FR;METRO;R42;............;Cheptel;009;UGB;Indicateur;002;Nombre d'animaux ou d'UGB déclarés;;NON
