"ANNEE","C_REGION","L_REGION","C_DEPT","N_DEPT","TYP_COLLECTE","TONNAGE_DMA_T_HG","TONNAGE_DMA_T"
2011,84,"Auvergne-Rhône-Alpes","15","Cantal","Collecte séparées",10695.4276,10695.4276
2011,84,"Auvergne-Rhône-Alpes","15","Cantal","Déchèterie",18563.8053,22766.35601
2011,84,"Auvergne-Rhône-Alpes","26","Drôme","Collecte OMR",129488.8568,129488.8568
2011,84,"Auvergne-Rhône-Alpes","26","Drôme","Collecte séparées",34889.76854,34889.76854
2011,84,"Auvergne-Rhône-Alpes","26","Drôme","Déchèterie",83014.00363,119060.1179
2011,84,"Auvergne-Rhône-Alpes","38","Isère","Collecte OMR",287665.5576,287665.5576
2011,84,"Auvergne-Rhône-Alpes","38","Isère","Collecte séparées",103570.8048,104041.6248
2011,84,"Auvergne-Rhône-Alpes","38","Isère","Déchèterie",248587.5672,359456.1076
2011,84,"Auvergne-Rhône-Alpes","42","Loire","Collecte OMR",192043.8404,192043.8404
2011,84,"Auvergne-Rhône-Alpes","42","Loire","Collecte séparées",58041.31326,58041.31326
2011,84,"Auvergne-Rhône-Alpes","42","Loire","Déchèterie",106248.7257,149124.9811
2011,84,"Auvergne-Rhône-Alpes","43","Haute-Loire","Collecte OMR",54363.22189,54363.22189
2011,84,"Auvergne-Rhône-Alpes","43","Haute-Loire","Collecte séparées",17610.43053,17610.43053
2011,84,"Auvergne-Rhône-Alpes","43","Haute-Loire","Déchèterie",29088.37218,41110.82867
2011,84,"Auvergne-Rhône-Alpes","63","Puy-de-Dôme","Collecte OMR",154252.6738,154252.6738
2011,84,"Auvergne-Rhône-Alpes","63","Puy-de-Dôme","Collecte séparées",80773.10024,80773.10024
2011,84,"Auvergne-Rhône-Alpes","63","Puy-de-Dôme","Déchèterie",95824.75054,131037.0801
2011,84,"Auvergne-Rhône-Alpes","69","Rhône","Collecte OMR",412392.142,412392.142
2011,84,"Auvergne-Rhône-Alpes","69","Rhône","Collecte séparées",123937.7777,123937.7777
2011,84,"Auvergne-Rhône-Alpes","69","Rhône","Déchèterie",176040.6201,230687.2339
2011,84,"Auvergne-Rhône-Alpes","73","Savoie","Collecte OMR",133910.157,133910.157
2011,84,"Auvergne-Rhône-Alpes","73","Savoie","Collecte séparées",44330.29802,44330.29802
2011,84,"Auvergne-Rhône-Alpes","73","Savoie","Déchèterie",92414.1156,122763.1998
2011,84,"Auvergne-Rhône-Alpes","74","Haute-Savoie","Collecte OMR",232239.7012,232239.7012
2011,84,"Auvergne-Rhône-Alpes","74","Haute-Savoie","Collecte séparées",64315.26999,64315.26999
2011,84,"Auvergne-Rhône-Alpes","74","Haute-Savoie","Déchèterie",152904.2358,197225.2972
2011,27,"Bourgogne-Franche-Comté","21","Cote-d'Or","Collecte OMR",133321.8607,133321.8607
2011,27,"Bourgogne-Franche-Comté","21","Cote-d'Or","Collecte séparées",52655.02004,52655.02004
2011,27,"Bourgogne-Franche-Comté","21","Cote-d'Or","Déchèterie",82007.54252,117593.8035
2011,27,"Bourgogne-Franche-Comté","25","Doubs","Collecte OMR",120625.1775,120625.1775
2011,27,"Bourgogne-Franche-Comté","25","Doubs","Collecte séparées",63541.05174,63541.05174
2011,27,"Bourgogne-Franche-Comté","25","Doubs","Déchèterie",83945.88498,106769.5601
2011,27,"Bourgogne-Franche-Comté","39","Jura","Collecte OMR",52357.26947,52357.26947
2011,27,"Bourgogne-Franche-Comté","39","Jura","Collecte séparées",35824.92962,35824.92962
2011,27,"Bourgogne-Franche-Comté","39","Jura","Déchèterie",40240.36525,52760.07525
2011,27,"Bourgogne-Franche-Comté","58","Nièvre","Collecte OMR",46139.21654,46139.21654
2011,27,"Bourgogne-Franche-Comté","58","Nièvre","Collecte séparées",26344.09637,26344.09637
2011,27,"Bourgogne-Franche-Comté","58","Nièvre","Déchèterie",41124.01384,51339.73167
2011,27,"Bourgogne-Franche-Comté","70","Haute-Saône","Collecte OMR",44955.16363,44955.16363
2011,27,"Bourgogne-Franche-Comté","70","Haute-Saône","Collecte séparées",23484.46907,23484.46907
2011,27,"Bourgogne-Franche-Comté","70","Haute-Saône","Déchèterie",50626.79747,63031.06185
2011,27,"Bourgogne-Franche-Comté","71","Saône-et-Loire","Collecte OMR",127745.9192,127745.9192
2011,27,"Bourgogne-Franche-Comté","71","Saône-et-Loire","Collecte séparées",60284.6866,60284.6866
2011,27,"Bourgogne-Franche-Comté","71","Saône-et-Loire","Déchèterie",108815.9079,133825.8638
2011,27,"Bourgogne-Franche-Comté","89","Yonne","Collecte OMR",97730.64235,97730.64235
2011,27,"Bourgogne-Franche-Comté","89","Yonne","Collecte séparées",29894.341,29894.341
2011,27,"Bourgogne-Franche-Comté","89","Yonne","Déchèterie",53468.61295,78922.43296
2011,27,"Bourgogne-Franche-Comté","90","Territoire-de-Belfort","Collecte OMR",40247.70478,40247.70478
2011,27,"Bourgogne-Franche-Comté","90","Territoire-de-Belfort","Collecte séparées",21426.71506,21426.71506
2011,27,"Bourgogne-Franche-Comté","90","Territoire-de-Belfort","Déchèterie",11911.30982,15121.63511
2011,53,"Bretagne","22","Cotes-d'Armor","Collecte OMR",149990.8537,149990.8537
2011,53,"Bretagne","22","Cotes-d'Armor","Collecte séparées",59828.08105,59828.08105
2011,53,"Bretagne","22","Cotes-d'Armor","Déchèterie",159345.4573,212421.0885
2011,53,"Bretagne","29","Finistère","Collecte OMR",239257.7718,239257.7718
2011,53,"Bretagne","29","Finistère","Collecte séparées",127041.8118,127041.8118
2011,53,"Bretagne","29","Finistère","Déchèterie",246281.1426,333850.3451
2011,53,"Bretagne","35","Ille-et-Vilaine","Collecte OMR",213232.8977,213232.8977
2011,53,"Bretagne","35","Ille-et-Vilaine","Collecte séparées",103320.3344,103320.3344
2011,53,"Bretagne","35","Ille-et-Vilaine","Déchèterie",160076.9377,215906.4833
2011,53,"Bretagne","56","Morbihan","Collecte OMR",170938.7173,170938.7173
2011,53,"Bretagne","56","Morbihan","Collecte séparées",87803.7406,87803.7406
2011,53,"Bretagne","56","Morbihan","Déchèterie",159285.019,216515.994
2011,24,"Centre-Val de Loire","18","Cher","Collecte OMR",71088.77232,71088.77232
2011,24,"Centre-Val de Loire","18","Cher","Collecte séparées",35029.72526,35029.72526
2011,24,"Centre-Val de Loire","18","Cher","Déchèterie",50418.0944,67148.26779
2011,24,"Centre-Val de Loire","28","Eure-et-Loir","Collecte OMR",118872.7938,118872.7938
2011,24,"Centre-Val de Loire","28","Eure-et-Loir","Collecte séparées",45064.0111,45064.0111
2011,24,"Centre-Val de Loire","28","Eure-et-Loir","Déchèterie",80409.94147,109049.0359
2011,24,"Centre-Val de Loire","36","Indre","Collecte OMR",62044.0839,62044.0839
2011,24,"Centre-Val de Loire","36","Indre","Collecte séparées",18493.36999,18493.36999
2011,24,"Centre-Val de Loire","36","Indre","Déchèterie",37898.98265,47913.19739
2011,24,"Centre-Val de Loire","37","Indre-et-Loire","Collecte OMR",137783.3309,137783.3309
2011,24,"Centre-Val de Loire","37","Indre-et-Loire","Collecte séparées",74173.17611,74173.17611
2011,24,"Centre-Val de Loire","37","Indre-et-Loire","Déchèterie",79273.04641,111693.9416
2011,24,"Centre-Val de Loire","41","Loir-et-Cher","Collecte OMR",80535.92788,80535.92788
2011,24,"Centre-Val de Loire","41","Loir-et-Cher","Collecte séparées",27129.26405,27129.26405
2011,24,"Centre-Val de Loire","41","Loir-et-Cher","Déchèterie",63911.98457,87576.79003
2011,24,"Centre-Val de Loire","45","Loiret","Collecte OMR",164281.2764,164281.2764
2011,24,"Centre-Val de Loire","45","Loiret","Collecte séparées",48877.34822,48877.34822
2011,24,"Centre-Val de Loire","45","Loiret","Déchèterie",119471.4111,161578.4707
2011,94,"Corse","2A","Corse-du-Sud","Collecte OMR",69796.43393,69796.43393
2011,94,"Corse","2A","Corse-du-Sud","Collecte séparées",5815.60269,5815.60269
2011,94,"Corse","2A","Corse-du-Sud","Déchèterie",11448.49,15614.99
2011,94,"Corse","2B","Haute-Corse","Collecte OMR",84837.92099,84837.92099
2011,94,"Corse","2B","Haute-Corse","Collecte séparées",11035.81081,11035.81081
2011,94,"Corse","2B","Haute-Corse","Déchèterie",19933.10301,28696.74301
2011,97,"Dom-Com","971","Guadeloupe","Collecte OMR",167805.4522,167805.4522
2011,97,"Dom-Com","971","Guadeloupe","Collecte séparées",55987.0497,56020.0497
2011,97,"Dom-Com","971","Guadeloupe","Déchèterie",12900.6186,13623.19459
2011,97,"Dom-Com","972","Martinique","Collecte OMR",134911.36,134911.36
2011,97,"Dom-Com","972","Martinique","Collecte séparées",52315.17,52315.17
2011,97,"Dom-Com","972","Martinique","Déchèterie",9578.5476,10272.7676
2011,97,"Dom-Com","973","Guyane","Collecte OMR",92260.23275,92260.23275
2011,97,"Dom-Com","973","Guyane","Collecte séparées",15881.49599,15881.49599
2011,97,"Dom-Com","973","Guyane","Déchèterie",3167.94,3561.44
2011,97,"Dom-Com","974","Réunion","Collecte OMR",260899.3958,260899.3958
2011,97,"Dom-Com","974","Réunion","Collecte séparées",215319.7809,215319.7809
2011,97,"Dom-Com","974","Réunion","Déchèterie",43572.22139,53813.82139
2011,97,"Dom-Com","978","Saint-Martin","Collecte OMR",15577,15577
2011,97,"Dom-Com","978","Saint-Martin","Collecte séparées",2555,2555
2011,97,"Dom-Com","987","Polynésie-française","Collecte OMR",79589.72445,79589.72445
2011,97,"Dom-Com","987","Polynésie-française","Collecte séparées",27122.07406,27122.07406
2011,44,"Grand-Est","08","Ardennes","Collecte OMR",77925.78956,77925.78956
2011,44,"Grand-Est","08","Ardennes","Collecte séparées",30391.76866,30391.76866
2011,44,"Grand-Est","08","Ardennes","Déchèterie",39184.33398,49595.45398
2011,44,"Grand-Est","10","Aube","Collecte OMR",86635.2234,86635.2234
2011,44,"Grand-Est","10","Aube","Collecte séparées",37550.87104,37550.87104
2011,44,"Grand-Est","10","Aube","Déchèterie",39399.74646,54612.83262
2011,44,"Grand-Est","51","Marne","Collecte OMR",145632.0328,145632.0328
2011,44,"Grand-Est","51","Marne","Collecte séparées",60470.6682,60470.6682
2011,44,"Grand-Est","51","Marne","Déchèterie",74117.99124,101100.4464
2011,44,"Grand-Est","52","Haute-Marne","Collecte OMR",48031.654,48031.654
2011,44,"Grand-Est","52","Haute-Marne","Collecte séparées",13973.70844,13973.70844
2011,44,"Grand-Est","52","Haute-Marne","Déchèterie",21721.26021,29760.16649
2011,44,"Grand-Est","54","Meurthe-et-Moselle","Collecte OMR",203616.5256,203616.5256
2011,44,"Grand-Est","54","Meurthe-et-Moselle","Collecte séparées",78151.93976,78151.93976
2011,44,"Grand-Est","54","Meurthe-et-Moselle","Déchèterie",85222.83175,119956.6274
2011,44,"Grand-Est","55","Meuse","Collecte OMR",48945.93972,48945.93972
2011,44,"Grand-Est","55","Meuse","Collecte séparées",15497.71014,15497.71014
2011,44,"Grand-Est","55","Meuse","Déchèterie",24623.16826,29971.55227
2011,44,"Grand-Est","57","Moselle","Collecte OMR",293176.2209,293176.2209
2011,44,"Grand-Est","57","Moselle","Collecte séparées",109203.3918,109203.3918
2011,44,"Grand-Est","57","Moselle","Déchèterie",147301.0176,206412.3003
2011,44,"Grand-Est","67","Bas-Rhin","Collecte OMR",276653.9866,276653.9866
2011,44,"Grand-Est","67","Bas-Rhin","Collecte séparées",97064.54472,97064.54472
2011,44,"Grand-Est","67","Bas-Rhin","Déchèterie",158788.5975,211038.7378
2011,44,"Grand-Est","68","Haut-Rhin","Collecte OMR",176887.9271,176887.9271
2011,44,"Grand-Est","68","Haut-Rhin","Collecte séparées",103028.1624,103613.1624
2011,44,"Grand-Est","68","Haut-Rhin","Déchèterie",119802.55,168202.7565
2011,44,"Grand-Est","88","Vosges","Collecte OMR",99566.47513,99566.47513
2011,44,"Grand-Est","88","Vosges","Collecte séparées",31930.10883,31930.10883
2011,44,"Grand-Est","88","Vosges","Déchèterie",59089.91062,74005.41039
2011,32,"Hauts-de-France","02","Aisne","Collecte OMR",136441.3502,136441.3502
2011,32,"Hauts-de-France","02","Aisne","Collecte séparées",65975.35881,65975.35881
2011,32,"Hauts-de-France","02","Aisne","Déchèterie",78050.93265,105853.9381
2011,32,"Hauts-de-France","59","Nord","Collecte OMR",687770.8629,687770.8629
2011,32,"Hauts-de-France","59","Nord","Collecte séparées",432408.5219,432408.5219
2011,32,"Hauts-de-France","59","Nord","Déchèterie",267488.2141,457170.0315
2011,32,"Hauts-de-France","60","Oise","Collecte OMR",242394.34,242394.34
2011,32,"Hauts-de-France","60","Oise","Collecte séparées",107804.15,107804.15
2011,32,"Hauts-de-France","60","Oise","Déchèterie",136034.87,194322.35
2011,32,"Hauts-de-France","62","Pas-de-Calais","Collecte OMR",440185.8682,440185.8682
2011,32,"Hauts-de-France","62","Pas-de-Calais","Collecte séparées",279912.1272,279912.1272
2011,32,"Hauts-de-France","62","Pas-de-Calais","Déchèterie",207610.453,289029.1556
2011,32,"Hauts-de-France","80","Somme","Collecte OMR",166040.2661,166040.2661
2011,32,"Hauts-de-France","80","Somme","Collecte séparées",67873.51976,67873.51976
2011,32,"Hauts-de-France","80","Somme","Déchèterie",94293.17329,123920.0008
2011,11,"Ile-de-France","75","Paris","Collecte OMR",833399,833399
2011,11,"Ile-de-France","75","Paris","Collecte séparées",248999.59,248999.59
2011,11,"Ile-de-France","75","Paris","Déchèterie",6802.42553,11018.85328
2011,11,"Ile-de-France","77","Seine-et-Marne","Collecte OMR",401604.3784,401604.3784
2011,11,"Ile-de-France","77","Seine-et-Marne","Collecte séparées",153538.3996,153538.3996
2011,11,"Ile-de-France","77","Seine-et-Marne","Déchèterie",138207.8194,203793.5753
2011,11,"Ile-de-France","78","Yvelines","Collecte OMR",378700.8918,378700.8918
2011,11,"Ile-de-France","78","Yvelines","Collecte séparées",180955.6179,180955.6179
2011,11,"Ile-de-France","78","Yvelines","Déchèterie",76380.79476,118619.351
2011,11,"Ile-de-France","91","Essonne","Collecte OMR",336382.5644,336382.5644
2011,11,"Ile-de-France","91","Essonne","Collecte séparées",175487.8491,175487.8491
2011,11,"Ile-de-France","91","Essonne","Déchèterie",95812.94188,137890.6781
2011,11,"Ile-de-France","92","Hauts-de-seine","Collecte OMR",467951.2191,467951.2191
2011,11,"Ile-de-France","92","Hauts-de-seine","Collecte séparées",134015.9059,134015.9059
2011,11,"Ile-de-France","92","Hauts-de-seine","Déchèterie",18004.98373,31817.2119
2011,11,"Ile-de-France","93","Seine-Saint-Denis","Collecte OMR",492849.6506,492849.6506
2011,11,"Ile-de-France","93","Seine-Saint-Denis","Collecte séparées",114166.3996,114166.3996
2011,11,"Ile-de-France","93","Seine-Saint-Denis","Déchèterie",60670.56122,95415.90404
2011,11,"Ile-de-France","94","Val-de-Marne","Collecte OMR",378327.523,378327.523
2011,11,"Ile-de-France","94","Val-de-Marne","Collecte séparées",126707.215,126707.215
2011,11,"Ile-de-France","94","Val-de-Marne","Déchèterie",43580.84111,64647.35586
2011,11,"Ile-de-France","95","Val-d'Oise","Collecte OMR",359975.5132,359975.5132
2011,11,"Ile-de-France","95","Val-d'Oise","Collecte séparées",118073.0701,118073.0701
2011,11,"Ile-de-France","95","Val-d'Oise","Déchèterie",77633.24685,129265.1139
2011,28,"Normandie","14","Calvados","Collecte OMR",202616.4843,202616.4843
2011,28,"Normandie","14","Calvados","Collecte séparées",96185.79196,96185.79196
2011,28,"Normandie","14","Calvados","Déchèterie",131228.2719,183334.7901
2011,28,"Normandie","27","Eure","Collecte OMR",163120.1518,163120.1518
2011,28,"Normandie","27","Eure","Collecte séparées",63389.85613,63389.85613
2011,28,"Normandie","27","Eure","Déchèterie",126102.2083,170056.5267
2011,28,"Normandie","50","Manche","Collecte OMR",144944.9107,144944.9107
2011,28,"Normandie","50","Manche","Collecte séparées",54797.62537,54797.62537
2011,28,"Normandie","50","Manche","Déchèterie",121124.125,150837.765
2011,28,"Normandie","61","Orne","Collecte OMR",74188.54909,74188.54909
2011,28,"Normandie","61","Orne","Collecte séparées",22326.80125,22326.80125
2011,28,"Normandie","61","Orne","Déchèterie",59471.09061,74424.00962
2011,28,"Normandie","76","Seine-Maritime","Collecte OMR",364786.3858,364786.3858
2011,28,"Normandie","76","Seine-Maritime","Collecte séparées",128703.1223,128703.1223
2011,28,"Normandie","76","Seine-Maritime","Déchèterie",236400.728,315376.5524
2011,75,"Nouvelle-Aquitaine","16","Charente","Collecte OMR",77082.1,77082.1
2011,75,"Nouvelle-Aquitaine","16","Charente","Collecte séparées",33877.2,33877.2
2011,75,"Nouvelle-Aquitaine","16","Charente","Déchèterie",64011.4,89745.13
2011,75,"Nouvelle-Aquitaine","17","Charente-Maritime","Collecte OMR",192256.8,192256.8
2011,75,"Nouvelle-Aquitaine","17","Charente-Maritime","Collecte séparées",71064.29,71064.29
2011,75,"Nouvelle-Aquitaine","17","Charente-Maritime","Déchèterie",143407.06,216233.68
2011,75,"Nouvelle-Aquitaine","19","Corrèze","Collecte OMR",70216.40785,70216.40785
2011,75,"Nouvelle-Aquitaine","19","Corrèze","Collecte séparées",15622.65298,15622.65298
2011,75,"Nouvelle-Aquitaine","19","Corrèze","Déchèterie",33380.40335,43314.79397
2011,75,"Nouvelle-Aquitaine","23","Creuse","Collecte OMR",29430.13293,29430.13293
2011,75,"Nouvelle-Aquitaine","23","Creuse","Collecte séparées",11556.1362,11556.1362
2011,75,"Nouvelle-Aquitaine","23","Creuse","Déchèterie",13924.42854,20127.66369
2011,75,"Nouvelle-Aquitaine","24","Dordogne","Collecte OMR",110203.555,110203.555
2011,75,"Nouvelle-Aquitaine","24","Dordogne","Collecte séparées",33969.73165,33969.73165
2011,75,"Nouvelle-Aquitaine","24","Dordogne","Déchèterie",69087.04766,91202.85837
2011,75,"Nouvelle-Aquitaine","33","Gironde","Collecte OMR",413195.9782,413195.9782
2011,75,"Nouvelle-Aquitaine","33","Gironde","Collecte séparées",149337.1343,149337.1343
2011,75,"Nouvelle-Aquitaine","33","Gironde","Déchèterie",256113.7352,342126.8413
2011,75,"Nouvelle-Aquitaine","40","Landes","Collecte OMR",151866.8198,151866.8198
2011,75,"Nouvelle-Aquitaine","40","Landes","Collecte séparées",35277.12394,35277.12394
2011,75,"Nouvelle-Aquitaine","40","Landes","Déchèterie",156235.7546,231178.3772
2011,75,"Nouvelle-Aquitaine","47","Lot-et-Garonne","Collecte OMR",90790.65175,90790.65175
2011,75,"Nouvelle-Aquitaine","47","Lot-et-Garonne","Collecte séparées",31276.91278,31276.91278
2011,75,"Nouvelle-Aquitaine","47","Lot-et-Garonne","Déchèterie",50267.54513,67287.15457
2011,75,"Nouvelle-Aquitaine","64","Pyrénées-Atlantiques","Collecte OMR",190092.6569,190092.6569
2011,75,"Nouvelle-Aquitaine","64","Pyrénées-Atlantiques","Collecte séparées",63311.85086,63311.85086
2011,75,"Nouvelle-Aquitaine","64","Pyrénées-Atlantiques","Déchèterie",105055.4601,136289.574
2011,75,"Nouvelle-Aquitaine","79","Deux-Sèvres","Collecte OMR",75841.9,75841.9
2011,75,"Nouvelle-Aquitaine","79","Deux-Sèvres","Collecte séparées",39305.16,39305.16
2011,75,"Nouvelle-Aquitaine","79","Deux-Sèvres","Déchèterie",72519.26459,100425.1646
2011,75,"Nouvelle-Aquitaine","86","Vienne","Collecte OMR",98400.76,98400.76
2011,75,"Nouvelle-Aquitaine","86","Vienne","Collecte séparées",37141.05578,37141.05578
2011,75,"Nouvelle-Aquitaine","86","Vienne","Déchèterie",83741.17,118059.49
2011,75,"Nouvelle-Aquitaine","87","Haute-Vienne","Collecte OMR",90529.03806,90529.03806
2011,75,"Nouvelle-Aquitaine","87","Haute-Vienne","Collecte séparées",36552.18001,36552.18001
2011,75,"Nouvelle-Aquitaine","87","Haute-Vienne","Déchèterie",54900.06201,65200.44401
2011,76,"Occitanie","09","Ariège","Collecte OMR",47020.07771,47020.07771
2011,76,"Occitanie","09","Ariège","Collecte séparées",20108.3496,20108.3496
2011,76,"Occitanie","09","Ariège","Déchèterie",28181.70946,36079.73946
2011,76,"Occitanie","11","Aude","Collecte OMR",122543.9705,122543.9705
2011,76,"Occitanie","11","Aude","Collecte séparées",29039.99705,29039.99705
2011,76,"Occitanie","11","Aude","Déchèterie",64423.41526,84913.97427
2011,76,"Occitanie","12","Aveyron","Collecte OMR",65080.421,65080.421
2011,76,"Occitanie","12","Aveyron","Collecte séparées",26039.97454,26039.97454
2011,76,"Occitanie","12","Aveyron","Déchèterie",36763.01915,46716.81915
2011,76,"Occitanie","30","Gard","Collecte OMR",222137.0702,222137.0702
2011,76,"Occitanie","30","Gard","Collecte séparées",70422.48467,70422.48467
2011,76,"Occitanie","30","Gard","Déchèterie",105595.6873,184435.8883
2011,76,"Occitanie","31","Haute-Garonne","Collecte OMR",352016.1554,352016.1554
2011,76,"Occitanie","31","Haute-Garonne","Collecte séparées",133153.2505,133153.2505
2011,76,"Occitanie","31","Haute-Garonne","Déchèterie",108482.4558,152791.6231
2011,76,"Occitanie","32","Gers","Collecte OMR",48682.27741,48682.27741
2011,76,"Occitanie","32","Gers","Collecte séparées",15698.78023,15698.78023
2011,76,"Occitanie","32","Gers","Déchèterie",22907.7684,37350.98034
2011,76,"Occitanie","34","Hérault","Collecte OMR",348589.8582,348589.8582
2011,76,"Occitanie","34","Hérault","Collecte séparées",99609.46904,99609.46904
2011,76,"Occitanie","34","Hérault","Déchèterie",210809.2817,325177.2306
2011,76,"Occitanie","46","Lot","Collecte OMR",42013.36031,42013.36031
2011,76,"Occitanie","46","Lot","Collecte séparées",22257.06608,22257.06608
2011,76,"Occitanie","46","Lot","Déchèterie",26291.7914,39071.29453
2011,76,"Occitanie","48","Lozère","Collecte OMR",21688.65,21688.65
2011,76,"Occitanie","48","Lozère","Collecte séparées",5910.79421,5910.79421
2011,76,"Occitanie","48","Lozère","Déchèterie",11638.138,11638.138
2011,76,"Occitanie","65","Hautes-Pyrénées","Collecte OMR",71777.12389,71777.12389
2011,76,"Occitanie","65","Hautes-Pyrénées","Collecte séparées",19676.29006,19676.29006
2011,76,"Occitanie","65","Hautes-Pyrénées","Déchèterie",41517.89088,53397.01254
2011,76,"Occitanie","66","Pyrénées-Orientales","Collecte OMR",164274.1863,164274.1863
2011,76,"Occitanie","66","Pyrénées-Orientales","Collecte séparées",52166.05092,52166.05092
2011,76,"Occitanie","66","Pyrénées-Orientales","Déchèterie",82165.99781,123918.3178
2011,76,"Occitanie","81","Tarn","Collecte OMR",96771.9184,96771.9184
2011,76,"Occitanie","81","Tarn","Collecte séparées",31384.37431,31384.37431
2011,76,"Occitanie","81","Tarn","Déchèterie",50968.04958,72064.25654
2011,76,"Occitanie","82","Tarn-et-Garonne","Collecte OMR",64433.69872,64433.69872
2011,76,"Occitanie","82","Tarn-et-Garonne","Collecte séparées",23711.15639,23711.15639
2011,76,"Occitanie","82","Tarn-et-Garonne","Déchèterie",26686.60606,42152.88849
2011,93,"PACA","04","Alpes-de-Haute-Provence","Collecte OMR",61117.39423,61117.39423
2011,93,"PACA","04","Alpes-de-Haute-Provence","Collecte séparées",9510.0707,9510.0707
2011,93,"PACA","04","Alpes-de-Haute-Provence","Déchèterie",31412.70249,45412.3021
2011,93,"PACA","05","Hautes-Alpes","Collecte OMR",49239.7974,49239.7974
2011,93,"PACA","05","Hautes-Alpes","Collecte séparées",13714.555,13714.555
2011,93,"PACA","05","Hautes-Alpes","Déchèterie",25961.1513,33704.02352
2011,93,"PACA","06","Alpes-Maritimes","Collecte OMR",492445.17,492445.17
2011,93,"PACA","06","Alpes-Maritimes","Collecte séparées",104452.45,104452.45
2011,93,"PACA","06","Alpes-Maritimes","Déchèterie",156936.9038,236690.0608
2011,93,"PACA","13","Bouches-du-Rhône","Collecte OMR",789427.1556,789427.1556
2011,93,"PACA","13","Bouches-du-Rhône","Collecte séparées",106682.755,106682.755
2011,93,"PACA","13","Bouches-du-Rhône","Déchèterie",285446.4574,480531.2482
2011,93,"PACA","83","Var","Collecte OMR",490318.1031,490318.1031
2011,93,"PACA","83","Var","Collecte séparées",86013.99095,86013.99095
2011,93,"PACA","83","Var","Déchèterie",155085.8553,197455.9329
2011,93,"PACA","84","Vaucluse","Collecte OMR",201187.4242,201187.4242
2011,93,"PACA","84","Vaucluse","Collecte séparées",33155.91322,33155.91322
2011,93,"PACA","84","Vaucluse","Déchèterie",102270.8409,149916.2435
2011,52,"Pays de la Loire","44","Loire-Atlantique","Collecte OMR",298456.9704,298456.9704
2011,52,"Pays de la Loire","44","Loire-Atlantique","Collecte séparées",132249.1041,132249.1041
2011,52,"Pays de la Loire","44","Loire-Atlantique","Déchèterie",241176.0125,347851.8774
2011,52,"Pays de la Loire","49","Maine-et-Loire","Collecte OMR",143179.0627,143179.0627
2011,52,"Pays de la Loire","49","Maine-et-Loire","Collecte séparées",73860.6614,73860.6614
2011,52,"Pays de la Loire","49","Maine-et-Loire","Déchèterie",127201.6323,186204.3164
2011,52,"Pays de la Loire","53","Mayenne","Collecte OMR",64514.21631,64514.21631
2011,52,"Pays de la Loire","53","Mayenne","Collecte séparées",29570.5776,29570.5776
2011,52,"Pays de la Loire","53","Mayenne","Déchèterie",54077.39754,74839.25914
2011,52,"Pays de la Loire","72","Sarthe","Collecte OMR",124999.9589,124999.9589
2011,52,"Pays de la Loire","72","Sarthe","Collecte séparées",56967.54905,56967.54905
2011,52,"Pays de la Loire","72","Sarthe","Déchèterie",86648.84487,118084.0058
2011,52,"Pays de la Loire","85","Vendée","Collecte OMR",143705.9211,143705.9211
2011,52,"Pays de la Loire","85","Vendée","Collecte séparées",72712.46653,72712.46653
2011,52,"Pays de la Loire","85","Vendée","Déchèterie",160143.6469,217540.0539
2013,84,"Auvergne-Rhône-Alpes","01","Ain","Collecte OMR",125932.3784,125932.3784
2013,84,"Auvergne-Rhône-Alpes","01","Ain","Collecte séparées",48737.35455,48737.35455
2013,84,"Auvergne-Rhône-Alpes","01","Ain","Déchèterie",119930.4045,159392.2378
2013,84,"Auvergne-Rhône-Alpes","03","Allier","Collecte OMR",94243.7978,94243.7978
2013,84,"Auvergne-Rhône-Alpes","03","Allier","Collecte séparées",26605.56428,26605.56428
2013,84,"Auvergne-Rhône-Alpes","03","Allier","Déchèterie",58369.78977,72795.67395
2013,84,"Auvergne-Rhône-Alpes","07","Ardèche","Collecte OMR",83497.07188,83497.07188
2013,84,"Auvergne-Rhône-Alpes","07","Ardèche","Collecte séparées",23480.84931,23480.84931
2013,84,"Auvergne-Rhône-Alpes","07","Ardèche","Déchèterie",50986.83307,69009.27512
2013,84,"Auvergne-Rhône-Alpes","15","Cantal","Collecte OMR",39395.60737,39395.60737
2013,84,"Auvergne-Rhône-Alpes","15","Cantal","Collecte séparées",12232.35977,12232.35977
2013,84,"Auvergne-Rhône-Alpes","15","Cantal","Déchèterie",19960.66315,25728.66262
2013,84,"Auvergne-Rhône-Alpes","26","Drôme","Collecte OMR",127278.7537,127278.7537
2013,84,"Auvergne-Rhône-Alpes","26","Drôme","Collecte séparées",33669.46096,33669.46096
2013,84,"Auvergne-Rhône-Alpes","26","Drôme","Déchèterie",90286.73225,127815.0472
2013,84,"Auvergne-Rhône-Alpes","38","Isère","Collecte OMR",275259.4659,275259.4659
2013,84,"Auvergne-Rhône-Alpes","38","Isère","Collecte séparées",97602.23495,97602.23495
2013,84,"Auvergne-Rhône-Alpes","38","Isère","Déchèterie",260143.0183,365776.1515
2013,84,"Auvergne-Rhône-Alpes","42","Loire","Collecte OMR",176042.4909,176042.4909
2013,84,"Auvergne-Rhône-Alpes","42","Loire","Collecte séparées",56828.16162,56828.16162
2013,84,"Auvergne-Rhône-Alpes","42","Loire","Déchèterie",117502.3055,158023.5141
